id,Car,Heavy_Vehicles,Motorcycle,Other,Pedalcycle
731286,1,1,0,0,1
731287,0,0,1,0,0
731288,1,0,0,0,1
731289,2,0,0,0,0
731290,1,0,0,0,1
731291,1,0,0,0,0
731292,1,0,0,0,1
731293,1,0,1,0,0
731294,1,0,0,0,1
731295,1,0,1,0,1
731296,2,0,1,0,0
731297,1,0,1,0,0
731298,0,1,0,0,1
731299,1,0,0,0,0
731300,1,0,0,0,1
731301,1,0,0,0,0
731302,1,0,0,0,1
731303,1,0,1,0,0
731304,1,0,1,0,0
731305,0,1,0,0,0
731306,1,0,1,0,0
731307,2,0,1,0,0
731308,1,0,1,0,0
731309,3,0,0,0,0
731310,0,1,0,0,0
731311,1,0,1,0,0
731312,2,0,0,0,0
731313,1,0,0,0,1
731314,2,0,0,0,0
731315,1,0,0,0,1
731316,1,0,0,0,0
731317,1,0,1,0,0
731318,1,0,0,0,0
731319,2,0,0,0,0
731320,1,0,0,0,1
731321,1,0,1,0,0
731322,1,0,0,0,0
731323,3,0,0,0,0
731324,2,0,0,0,0
731325,1,0,1,0,0
731326,2,0,1,0,0
731327,2,0,0,0,0
731328,4,0,0,0,0
731329,2,0,0,0,0
731330,1,0,0,0,1
731331,2,0,0,0,0
731332,2,0,0,0,0
731333,1,0,0,0,1
731334,1,0,0,0,1
731335,1,0,1,0,0
731336,1,0,1,0,0
731337,1,0,0,0,0
731338,2,0,0,0,0
731339,1,0,0,1,0
731340,2,0,0,0,0
731341,1,0,0,0,0
731342,1,0,0,0,0
731343,1,0,0,0,0
731344,2,0,0,0,0
731345,3,0,0,0,0
731346,2,0,0,0,0
731347,1,0,1,0,0
731348,1,0,0,0,1
731349,1,0,0,0,1
731350,2,0,0,0,1
731351,2,0,0,0,1
731352,2,0,1,0,0
731353,3,0,0,0,0
731354,1,1,0,0,0
731355,1,0,0,0,0
731356,1,0,0,0,0
731357,1,0,0,0,1
731358,4,0,0,0,0
731359,1,0,1,0,0
731360,1,0,1,0,0
731361,1,0,0,0,1
731362,2,0,0,0,0
731363,1,0,0,0,3
731364,1,0,0,0,1
731365,1,1,0,0,0
731366,1,0,0,0,1
731367,1,0,1,0,0
731368,1,0,0,1,0
731369,2,0,0,0,0
731370,1,0,1,0,0
731371,1,0,0,0,0
731372,3,0,0,0,0
731373,0,1,0,0,1
731374,1,0,0,0,1
731375,0,1,0,0,0
731376,2,0,0,0,0
731377,1,0,1,0,0
731378,1,0,0,0,1
731379,1,0,0,0,0
731380,1,0,1,0,0
731381,1,0,1,0,0
731382,0,0,1,0,0
731383,1,0,0,0,0
731384,1,0,0,0,1
731385,1,0,0,0,0
731386,1,0,0,0,1
731387,1,0,1,0,0
731388,1,0,0,0,0
731389,1,0,0,0,1
731390,1,0,0,0,1
731391,1,0,0,0,0
731392,1,0,0,0,0
731393,1,0,0,0,0
731394,1,0,0,1,0
731395,1,0,0,0,1
731396,1,0,0,0,1
731397,2,0,0,0,0
731398,1,0,0,0,0
731399,1,0,0,0,0
731400,1,0,0,0,1
731401,2,0,0,0,0
731402,1,0,0,0,1
731403,2,0,0,0,0
731404,0,1,0,0,0
731405,1,0,0,0,0
731406,1,0,0,0,1
731407,1,0,1,0,0
731408,1,0,0,0,0
731409,1,0,0,0,0
731410,1,0,1,0,0
731411,1,0,0,0,1
731412,0,0,0,0,1
731413,3,0,0,0,0
731414,2,0,0,0,0
731415,1,0,1,0,0
731416,2,0,1,0,0
731417,1,0,0,0,1
731418,2,0,0,0,0
731419,1,0,0,0,1
731420,2,0,0,0,0
731421,2,0,0,0,0
731422,1,1,0,0,0
731423,2,0,0,0,0
731424,2,0,0,0,0
731425,2,0,0,0,0
731426,1,0,1,0,0
731427,1,0,1,0,0
731428,2,0,1,0,0
731429,2,0,0,0,0
731430,1,0,0,0,0
731431,1,0,1,0,0
731432,1,0,1,0,0
731433,2,0,0,0,0
731434,2,0,0,0,0
731435,1,0,1,0,0
731436,2,0,0,0,0
731437,0,1,0,0,0
731438,2,0,0,0,0
731439,1,0,0,0,0
731440,2,0,0,0,0
731441,2,0,0,0,0
731442,2,0,0,0,0
731443,1,0,1,0,0
731444,1,0,0,0,1
731445,1,0,1,0,0
731446,1,0,0,0,0
731447,2,0,0,0,0
731448,1,0,1,0,0
731449,1,0,0,0,1
731450,2,0,0,0,0
731451,0,1,0,0,0
731452,1,0,1,0,0
731453,0,1,0,0,0
731454,1,0,1,0,0
731455,1,0,0,0,1
731456,1,0,1,0,0
731457,0,1,0,0,0
731458,2,0,0,0,0
731459,1,0,0,0,0
731460,2,0,0,0,0
731461,0,1,0,0,0
731462,2,0,0,0,0
731463,1,0,0,0,1
731464,2,0,0,0,0
731465,1,0,0,0,0
731466,1,0,0,0,0
731467,2,0,0,0,0
731468,1,0,0,0,1
731469,1,0,0,0,1
731470,1,0,0,0,1
731471,1,0,1,0,1
731472,1,0,0,0,0
731473,1,0,0,0,1
731474,1,0,0,0,0
731475,2,0,0,0,0
731476,1,1,0,0,0
731477,2,0,0,0,0
731478,0,1,0,0,0
731479,1,0,1,0,0
731480,1,0,0,0,1
731481,2,0,0,0,0
731482,2,0,0,0,0
731483,0,0,0,0,1
731484,1,0,0,0,1
731485,1,0,0,0,0
731486,3,0,0,0,0
731487,0,0,1,0,0
731488,0,1,0,0,1
731489,1,0,0,0,1
731490,2,0,0,0,0
731491,2,0,0,0,0
731492,1,0,0,0,0
731493,0,0,1,0,0
731494,0,0,1,0,1
731495,1,0,1,0,0
731496,1,0,0,0,0
731497,1,0,1,0,0
731498,1,0,1,0,0
731499,1,0,0,0,0
731500,1,0,0,0,0
731501,1,0,1,0,0
731502,1,0,0,0,0
731503,1,0,0,0,0
731504,1,0,0,0,1
731505,1,0,0,0,1
731506,1,0,0,0,0
731507,2,0,0,0,0
731508,2,0,0,0,0
731509,2,0,0,0,0
731510,1,0,1,0,0
731511,2,0,0,0,0
731512,1,0,0,0,1
731513,1,0,1,0,0
731514,2,0,0,0,0
731515,1,0,0,0,1
731516,1,0,0,0,1
731517,2,0,0,0,0
731518,0,0,1,0,0
731519,1,0,0,0,0
731520,2,0,0,0,0
731521,0,0,1,0,0
731522,1,0,0,1,0
731523,2,0,0,0,0
731524,1,0,0,0,0
731525,1,0,1,0,0
731526,1,1,0,0,0
731527,1,0,1,0,0
731528,1,0,0,0,0
731529,1,0,0,0,0
731530,1,0,0,0,0
731531,1,0,0,0,1
731532,0,0,0,0,1
731533,1,0,1,0,0
731534,1,0,0,0,1
731535,2,0,0,0,0
731536,2,0,0,0,0
731537,0,0,1,0,0
731538,1,0,1,0,0
731539,3,0,0,0,0
731540,1,0,0,0,1
731541,1,0,0,0,0
731542,4,0,0,0,0
731543,1,0,0,0,0
731544,2,0,0,0,0
731545,1,0,1,0,0
731546,2,0,0,0,0
731547,2,0,0,0,0
731548,2,0,0,0,0
731549,0,1,0,0,1
731550,1,0,1,0,0
731551,1,0,0,0,1
731552,1,0,1,0,0
731553,2,0,0,0,0
731554,0,1,0,0,0
731555,1,1,0,0,0
731556,3,0,0,0,0
731557,4,0,0,0,0
731558,1,0,0,0,0
731559,3,0,0,0,0
731560,3,0,0,0,0
731561,1,0,0,0,0
731562,2,0,0,0,0
731563,3,0,0,0,0
731564,1,0,1,0,0
731565,1,0,1,0,0
731566,1,0,0,1,0
731567,6,0,0,0,0
731568,2,1,0,0,0
731569,2,0,0,0,0
731570,1,0,0,0,1
731571,2,0,1,0,0
731572,3,0,0,0,0
731573,1,0,0,0,0
731574,1,0,0,0,0
731575,1,0,0,0,0
731576,1,0,0,0,0
731577,2,0,0,0,0
731578,1,0,1,0,0
731579,1,0,0,0,1
731580,0,0,0,1,0
731581,0,0,0,1,0
731582,2,0,0,0,0
731583,2,0,0,0,0
731584,1,0,0,0,0
731585,1,0,0,0,1
731586,2,0,0,0,0
731587,1,0,1,0,0
731588,1,0,0,0,0
731589,2,0,0,0,0
731590,1,0,0,0,0
731591,0,0,2,0,0
731592,1,0,0,0,1
731593,1,0,1,0,0
731594,2,0,0,0,0
731595,2,0,0,0,0
731596,1,0,0,0,0
731597,1,1,0,0,0
731598,1,0,0,0,1
731599,1,0,0,0,0
731600,2,0,0,0,0
731601,2,0,0,0,0
731602,0,0,1,0,1
731603,0,0,2,0,0
731604,1,1,0,0,0
731605,1,0,0,0,1
731606,2,0,0,0,0
731607,2,0,0,0,0
731608,1,0,1,0,0
731609,0,0,0,1,0
731610,2,0,0,0,0
731611,1,0,1,0,0
731612,2,0,0,0,0
731613,2,0,0,0,0
731614,2,0,0,0,0
731615,1,1,0,0,0
731616,1,0,1,0,0
731617,2,0,0,0,0
731618,3,0,0,0,0
731619,1,0,1,0,0
731620,2,0,0,0,0
731621,1,0,0,0,0
731622,1,0,0,0,0
731623,0,0,0,1,0
731624,2,0,0,0,0
731625,1,0,0,0,0
731626,1,0,0,0,0
731627,2,0,0,0,0
731628,2,0,0,0,0
731629,1,0,0,0,0
731630,1,0,1,0,0
731631,1,0,1,0,0
731632,1,0,0,0,0
731633,1,0,0,0,1
731634,2,0,0,0,0
731635,2,0,0,0,0
731636,1,0,1,0,0
731637,2,0,0,0,0
731638,2,0,0,0,0
731639,1,0,0,0,0
731640,3,0,0,0,0
731641,2,0,0,0,0
731642,2,0,0,0,0
731643,0,1,1,0,0
731644,2,0,0,0,0
731645,1,0,0,0,1
731646,1,0,0,0,0
731647,1,0,0,0,1
731648,3,0,0,0,0
731649,3,0,0,0,0
731650,1,0,1,0,0
731651,2,0,0,0,0
731652,1,0,0,0,0
731653,1,0,0,0,0
731654,1,0,1,0,0
731655,2,0,0,0,0
731656,1,0,1,0,0
731657,2,0,0,0,0
731658,2,0,0,0,0
731659,2,0,0,0,0
731660,2,0,0,0,0
731661,1,0,1,0,0
731662,1,0,0,0,1
731663,3,0,0,0,0
731664,1,1,0,0,0
731665,3,0,0,0,0
731666,1,0,1,0,0
731667,5,0,0,0,0
731668,2,0,0,0,0
731669,3,0,0,0,0
731670,1,0,0,0,0
731671,1,0,0,0,1
731672,2,0,0,0,0
731673,2,0,0,0,0
731674,2,0,0,0,0
731675,2,0,0,0,0
731676,1,0,0,0,1
731677,1,0,0,0,0
731678,3,0,0,0,0
731679,1,0,0,0,1
731680,0,0,1,0,0
731681,0,0,0,0,1
731682,0,0,1,0,0
731683,1,0,0,0,1
731684,2,0,0,0,0
731685,2,0,0,0,0
731686,2,0,0,0,0
731687,5,0,0,0,0
731688,2,0,0,0,0
731689,1,0,0,0,1
731690,0,0,0,1,0
731691,1,0,0,0,0
731692,1,0,0,0,0
731693,2,0,0,0,0
731694,1,0,0,0,0
731695,4,0,0,0,0
731696,1,0,0,0,0
731697,2,0,0,0,0
731698,2,0,0,0,0
731699,1,0,0,0,1
731700,1,0,0,0,1
731701,0,1,0,0,0
731702,1,0,1,0,0
731703,1,0,1,0,0
731704,2,0,0,0,0
731705,1,0,0,0,0
731706,0,0,1,0,0
731707,1,0,1,0,0
731708,1,0,0,0,1
731709,2,0,0,0,0
731710,2,0,0,0,0
731711,2,0,0,0,0
731712,2,0,0,0,0
731713,1,0,0,1,0
731714,1,1,0,0,0
731715,1,0,0,0,1
731716,0,0,0,1,0
731717,2,0,0,0,0
731718,3,0,0,0,0
731719,1,0,1,0,0
731720,1,0,1,0,0
731721,1,0,0,0,0
731722,1,0,0,0,0
731723,2,0,0,0,0
731724,2,0,0,0,0
731725,2,0,0,0,0
731726,1,0,1,0,0
731727,2,0,0,0,0
731728,1,0,0,0,1
731729,1,0,1,0,0
731730,1,0,0,0,0
731731,1,0,1,0,0
731732,1,0,0,0,0
731733,1,0,0,0,0
731734,1,0,1,0,0
731735,1,0,1,0,0
731736,3,0,0,0,0
731737,1,0,0,0,1
731738,2,0,0,0,0
731739,1,0,1,0,0
731740,2,0,0,0,0
731741,0,1,0,0,0
731742,2,0,0,0,0
731743,1,0,1,0,0
731744,1,0,1,0,0
731745,1,0,0,0,1
731746,1,1,0,0,0
731747,1,0,0,0,1
731748,1,1,0,0,0
731749,1,0,1,0,0
731750,1,0,0,0,0
731751,4,0,0,0,0
731752,0,0,0,1,0
731753,1,0,1,0,0
731754,1,1,0,0,0
731755,1,0,0,0,0
731756,3,0,0,0,0
731757,1,0,0,0,0
731758,0,1,0,0,0
731759,1,0,0,0,1
731760,1,0,0,0,0
731761,2,0,0,0,0
731762,1,0,0,0,1
731763,0,1,0,0,0
731764,1,0,0,0,0
731765,1,0,0,0,0
731766,1,0,0,0,1
731767,0,1,0,0,0
731768,2,0,0,0,0
731769,2,0,0,0,0
731770,0,0,0,0,1
731771,2,0,0,0,0
731772,1,0,1,0,0
731773,2,0,0,0,0
731774,0,0,0,0,1
731775,1,0,0,0,0
731776,1,0,0,0,1
731777,1,0,0,0,0
731778,0,0,1,0,1
731779,1,0,0,0,1
731780,1,0,0,0,1
731781,3,0,0,0,0
731782,1,0,0,0,0
731783,1,0,1,0,0
731784,1,0,0,1,0
731785,1,0,0,0,0
731786,2,0,0,0,0
731787,0,1,0,0,0
731788,0,0,1,0,0
731789,1,0,0,0,1
731790,1,0,0,0,0
731791,2,0,0,0,0
731792,2,0,0,0,0
731793,2,0,0,0,0
731794,0,0,0,0,1
731795,2,0,0,0,0
731796,1,0,0,0,0
731797,1,0,0,0,0
731798,1,0,0,0,1
731799,3,0,0,0,0
731800,1,0,0,0,1
731801,0,0,0,0,1
731802,1,0,1,0,0
731803,2,0,0,0,0
731804,1,1,0,0,0
731805,2,0,0,0,0
731806,0,0,0,0,1
731807,1,0,0,0,0
731808,2,0,0,0,0
731809,1,0,1,0,0
731810,1,0,0,0,0
731811,2,0,0,0,0
731812,1,0,0,0,1
731813,1,0,0,0,1
731814,1,0,0,0,0
731815,2,0,0,0,0
731816,2,0,0,0,0
731817,2,0,0,0,0
731818,0,1,1,0,0
731819,1,0,0,0,1
731820,1,0,1,0,0
731821,2,0,0,0,0
731822,1,0,0,0,0
731823,3,0,0,0,0
731824,2,0,0,0,0
731825,2,0,0,0,0
731826,1,0,1,0,0
731827,0,1,0,0,0
731828,2,0,0,0,0
731829,1,0,0,0,1
731830,2,0,0,0,0
731831,1,0,0,0,0
731832,2,0,0,0,0
731833,1,0,0,0,1
731834,2,0,0,0,0
731835,1,0,0,0,0
731836,1,0,0,0,0
731837,1,0,1,0,0
731838,1,0,0,0,1
731839,2,0,0,0,0
731840,1,0,0,0,0
731841,3,0,0,0,0
731842,1,0,0,0,0
731843,0,0,1,0,1
731844,0,0,0,0,1
731845,1,0,1,0,0
731846,2,0,0,0,0
731847,1,0,0,0,1
731848,1,0,0,0,0
731849,1,0,1,0,0
731850,1,0,0,0,1
731851,1,0,1,0,0
731852,1,0,1,0,0
731853,2,0,0,0,0
731854,0,0,1,0,0
731855,1,0,0,0,1
731856,3,0,0,0,0
731857,1,0,0,1,0
731858,1,0,1,0,0
731859,2,0,0,0,0
731860,1,0,1,0,0
731861,1,0,0,0,1
731862,0,1,0,0,0
731863,1,0,1,0,0
731864,0,1,1,0,0
731865,2,0,0,0,0
731866,0,0,1,0,0
731867,1,0,0,0,1
731868,1,0,0,0,1
731869,1,0,1,0,0
731870,1,0,0,1,0
731871,1,0,0,0,1
731872,1,0,0,0,1
731873,0,0,0,1,1
731874,1,0,0,0,1
731875,2,0,0,0,0
731876,0,1,0,0,0
731877,2,0,0,0,0
731878,1,0,1,0,0
731879,1,0,0,0,0
731880,2,0,0,0,0
731881,2,0,0,0,0
731882,2,0,0,0,0
731883,0,1,0,0,0
731884,1,0,1,0,0
731885,1,0,0,0,0
731886,2,0,0,0,0
731887,1,0,0,0,0
731888,1,0,0,0,1
731889,1,0,0,0,0
731890,1,0,1,0,0
731891,0,0,1,0,0
731892,2,0,0,0,0
731893,2,0,0,0,0
731894,2,0,0,0,0
731895,2,0,0,0,0
731896,1,0,1,0,0
731897,1,0,0,0,0
731898,1,0,0,0,1
731899,1,0,1,0,0
731900,1,0,1,0,0
731901,0,1,0,0,0
731902,2,0,0,0,0
731903,0,0,1,0,0
731904,1,0,0,0,0
731905,1,0,0,0,1
731906,1,0,0,0,0
731907,0,1,0,0,0
731908,0,0,1,0,1
731909,2,0,0,0,0
731910,2,0,1,0,0
731911,1,0,0,0,1
731912,2,0,0,0,0
731913,1,0,0,0,1
731914,0,1,0,0,0
731915,1,0,0,0,1
731916,2,0,0,0,0
731917,1,0,0,1,0
731918,0,0,1,0,0
731919,2,0,0,0,0
731920,0,1,0,0,0
731921,1,0,1,0,0
731922,2,0,0,0,0
731923,2,0,0,0,0
731924,1,0,0,0,0
731925,0,0,0,0,1
731926,1,0,0,0,0
731927,1,0,0,0,0
731928,1,0,1,0,0
731929,1,0,0,0,0
731930,1,0,0,0,0
731931,2,0,0,0,0
731932,2,0,0,0,0
731933,2,0,0,0,0
731934,1,0,0,0,1
731935,1,0,1,0,0
731936,2,0,0,0,0
731937,2,0,0,0,0
731938,1,0,0,0,1
731939,1,0,0,0,1
731940,2,0,0,0,0
731941,0,1,0,0,0
731942,1,0,0,0,1
731943,0,0,1,0,0
731944,1,1,0,0,0
731945,1,0,0,0,1
731946,1,0,0,0,0
731947,0,1,0,0,0
731948,1,0,1,0,0
731949,1,0,0,0,1
731950,1,0,1,0,0
731951,1,0,0,0,0
731952,1,0,0,0,1
731953,0,0,0,1,0
731954,2,0,0,0,0
731955,1,0,1,0,0
731956,1,0,0,0,1
731957,0,0,1,0,0
731958,1,0,1,0,0
731959,2,0,0,0,0
731960,2,0,0,0,0
731961,1,0,0,0,1
731962,3,0,0,0,0
731963,2,0,0,0,0
731964,0,0,2,0,0
731965,1,0,1,0,0
731966,2,0,0,0,0
731967,1,0,0,0,1
731968,1,0,1,0,0
731969,0,0,0,0,2
731970,2,0,0,0,0
731971,1,0,0,0,0
731972,1,0,1,0,0
731973,1,0,1,0,0
731974,1,0,0,0,0
731975,1,0,0,0,1
731976,1,0,1,0,0
731977,1,0,0,0,1
731978,3,0,0,0,0
731979,0,0,0,1,1
731980,1,0,1,0,0
731981,1,0,0,1,0
731982,0,0,1,0,0
731983,2,0,0,0,0
731984,2,0,0,0,0
731985,3,0,0,0,0
731986,3,0,0,0,0
731987,3,0,0,0,0
731988,1,0,1,0,0
731989,1,1,0,0,0
731990,2,0,0,0,0
731991,1,0,0,0,0
731992,1,0,1,0,0
731993,1,0,0,0,0
731994,0,0,1,0,0
731995,1,0,0,0,0
731996,2,0,0,0,0
731997,1,0,0,0,0
731998,1,0,0,0,0
731999,1,0,0,0,1
732000,2,0,0,0,0
732001,2,0,0,0,0
732002,2,0,0,0,0
732003,1,0,0,0,0
732004,1,0,1,0,0
732005,2,0,0,0,0
732006,1,0,1,0,0
732007,1,0,1,0,0
732008,1,0,0,0,0
732009,2,0,0,0,0
732010,1,0,0,0,0
732011,1,0,0,0,0
732012,1,0,0,0,0
732013,2,0,0,0,0
732014,2,0,0,1,0
732015,2,0,0,0,0
732016,1,0,0,0,0
732017,1,0,0,0,1
732018,1,0,0,0,1
732019,1,0,0,0,1
732020,0,0,1,0,1
732021,2,0,0,0,0
732022,2,1,0,0,0
732023,1,0,0,0,0
732024,1,0,0,0,0
732025,1,0,0,0,0
732026,1,0,1,0,0
732027,2,0,0,0,0
732028,1,0,1,0,0
732029,1,0,1,0,0
732030,2,0,0,0,0
732031,2,0,0,0,0
732032,1,0,1,0,0
732033,2,0,1,0,0
732034,1,0,0,0,0
732035,1,0,1,0,0
732036,1,0,0,0,1
732037,4,0,0,0,0
732038,4,0,0,0,0
732039,2,0,1,0,0
732040,3,0,0,0,0
732041,1,1,0,0,0
732042,1,0,1,0,0
732043,3,0,0,0,0
732044,2,0,0,0,0
732045,1,0,1,0,0
732046,1,0,0,0,0
732047,2,0,0,0,0
732048,1,0,1,0,0
732049,1,0,1,0,0
732050,3,0,0,0,0
732051,1,1,0,0,0
732052,1,0,1,0,0
732053,2,0,0,0,0
732054,2,0,0,0,0
732055,0,0,0,0,1
732056,1,0,1,0,0
732057,3,0,1,0,0
732058,1,0,0,0,0
732059,2,0,0,0,0
732060,2,0,0,0,0
732061,1,0,1,0,0
732062,2,0,0,0,0
732063,1,0,1,0,0
732064,1,0,1,0,0
732065,1,2,0,0,0
732066,0,0,0,0,1
732067,0,1,0,0,0
732068,2,0,0,0,0
732069,1,0,0,0,0
732070,2,0,0,0,0
732071,4,0,0,0,0
732072,3,0,0,0,0
732073,3,0,0,0,0
732074,0,1,0,0,1
732075,1,0,0,0,0
732076,1,0,0,0,0
732077,1,0,1,0,0
732078,2,0,0,0,0
732079,1,0,1,0,0
732080,2,0,0,0,0
732081,0,0,0,1,0
732082,1,0,0,0,0
732083,1,0,0,0,0
732084,0,0,1,0,0
732085,2,0,0,0,0
732086,1,0,0,0,0
732087,2,0,0,0,0
732088,2,0,0,0,0
732089,1,0,0,0,0
732090,2,0,0,0,0
732091,1,0,1,0,0
732092,1,0,1,0,0
732093,2,0,0,0,0
732094,2,0,0,0,0
732095,1,1,0,0,0
732096,2,0,0,0,0
732097,1,0,1,0,0
732098,2,0,0,0,0
732099,1,0,1,0,0
732100,6,0,0,0,0
732101,1,0,0,1,0
732102,1,0,1,0,0
732103,2,0,0,0,0
732104,1,0,0,0,0
732105,1,0,0,0,0
732106,1,0,0,0,1
732107,0,1,0,0,0
732108,1,0,0,0,1
732109,2,0,0,0,0
732110,0,0,0,0,2
732111,1,0,0,0,1
732112,2,0,1,0,0
732113,1,0,0,0,1
732114,0,0,2,0,0
732115,1,0,0,0,0
732116,2,0,0,0,0
732117,1,0,0,0,0
732118,1,0,0,0,0
732119,2,0,0,0,0
732120,2,0,1,0,0
732121,0,1,0,0,0
732122,2,0,0,0,0
732123,2,0,0,0,0
732124,1,0,1,0,0
732125,0,0,2,0,0
732126,2,0,0,0,0
732127,0,1,0,0,1
732128,2,0,0,0,0
732129,3,0,0,0,0
732130,0,0,0,1,1
732131,2,0,0,0,0
732132,0,1,0,0,0
732133,1,1,0,0,0
732134,1,0,0,0,0
732135,1,0,0,0,1
732136,0,1,1,0,0
732137,1,0,0,0,1
732138,1,0,0,1,0
732139,2,0,0,0,0
732140,1,0,0,0,1
732141,1,0,1,0,0
732142,0,0,0,0,1
732143,1,0,0,0,0
732144,1,0,1,0,0
732145,1,0,0,0,1
732146,1,0,1,0,0
732147,2,0,0,0,0
732148,1,0,0,0,0
732149,1,0,1,0,0
732150,1,0,0,0,0
732151,1,0,1,0,0
732152,0,1,0,0,0
732153,0,0,1,1,0
732154,1,0,1,0,0
732155,1,0,0,0,1
732156,1,0,0,0,1
732157,1,0,1,0,0
732158,1,0,1,0,0
732159,1,0,1,0,0
732160,2,0,0,0,0
732161,1,0,0,0,0
732162,1,0,0,0,1
732163,2,0,0,0,0
732164,1,0,0,0,1
732165,1,0,0,0,0
732166,2,0,1,0,0
732167,2,0,0,0,0
732168,2,0,0,0,0
732169,1,0,0,0,1
732170,2,0,0,0,0
732171,2,1,0,0,0
732172,2,0,0,0,0
732173,1,0,0,0,0
732174,1,0,0,0,1
732175,1,0,1,0,0
732176,1,0,0,0,0
732177,1,0,0,0,0
732178,2,0,0,0,0
732179,1,0,0,0,0
732180,1,0,1,0,0
732181,1,0,0,0,0
732182,1,0,0,0,0
732183,2,0,0,0,0
732184,1,0,0,0,1
732185,2,0,0,0,0
732186,2,0,0,0,0
732187,1,0,0,0,0
732188,0,1,0,0,0
732189,1,0,0,0,1
732190,1,0,1,0,0
732191,1,0,0,0,1
732192,0,0,1,0,1
732193,1,0,0,0,1
732194,1,0,1,0,0
732195,2,0,0,0,0
732196,2,0,0,0,0
732197,1,0,0,0,0
732198,2,0,0,0,0
732199,2,0,0,0,0
732200,1,0,0,0,0
732201,0,3,0,0,0
732202,4,0,0,0,0
732203,1,0,0,0,1
732204,1,0,0,0,1
732205,2,0,0,0,0
732206,1,0,0,0,0
732207,1,0,0,0,0
732208,1,0,1,0,0
732209,1,0,1,0,0
732210,1,0,1,0,0
732211,1,0,0,0,1
732212,0,1,2,0,0
732213,1,1,0,0,0
732214,0,0,1,0,1
732215,0,1,0,0,0
732216,1,0,0,0,1
732217,1,0,0,0,0
732218,1,0,0,0,0
732219,1,0,1,0,0
732220,1,0,1,0,0
732221,1,0,0,0,1
732222,2,0,0,0,0
732223,0,0,1,0,1
732224,1,0,0,0,1
732225,2,0,0,0,0
732226,1,0,0,0,1
732227,1,0,1,0,0
732228,1,0,0,0,0
732229,2,0,1,0,0
732230,1,0,0,0,1
732231,2,0,0,0,0
732232,1,0,1,0,0
732233,2,0,0,0,0
732234,1,0,0,0,1
732235,1,0,0,0,0
732236,2,0,0,0,0
732237,2,0,0,0,0
732238,1,0,1,0,0
732239,2,0,0,0,0
732240,0,1,0,0,1
732241,2,0,0,0,0
732242,2,0,0,0,0
732243,1,0,0,0,0
732244,2,0,0,0,0
732245,3,0,0,0,0
732246,1,0,0,0,1
732247,1,0,0,0,1
732248,1,0,0,0,1
732249,0,2,0,0,0
732250,2,0,0,0,0
732251,1,0,0,0,1
732252,1,0,0,0,1
732253,2,0,0,0,0
732254,1,1,0,0,0
732255,2,0,0,0,0
732256,1,0,0,0,0
732257,1,0,0,0,0
732258,0,1,0,0,0
732259,1,0,1,0,0
732260,0,0,1,0,0
732261,1,0,1,0,0
732262,1,0,0,0,0
732263,0,0,0,1,1
732264,2,0,0,0,0
732265,2,0,0,0,0
732266,0,1,0,0,0
732267,1,0,0,0,1
732268,1,0,0,0,0
732269,1,0,1,0,0
732270,1,0,0,0,1
732271,2,0,0,0,0
732272,2,0,0,0,0
732273,1,0,0,0,1
732274,0,0,0,1,1
732275,2,0,0,0,0
732276,1,0,1,0,0
732277,1,0,0,0,0
732278,0,0,0,1,0
732279,1,1,0,0,0
732280,2,0,1,0,0
732281,3,0,0,0,0
732282,0,0,0,0,1
732283,1,0,1,0,0
732284,2,0,0,0,0
732285,2,0,0,0,0
732286,1,0,0,0,0
732287,1,0,0,0,1
732288,1,0,1,0,0
732289,1,0,1,0,0
732290,1,0,0,0,1
732291,1,0,0,0,1
732292,1,0,0,0,0
732293,0,0,0,0,1
732294,2,0,0,0,0
732295,1,0,1,0,0
732296,1,0,0,0,0
732297,1,0,0,0,1
732298,1,0,0,0,1
732299,0,0,1,0,0
732300,3,0,0,0,0
732301,2,0,0,0,0
732302,1,0,0,0,0
732303,1,0,0,0,1
732304,2,0,0,0,0
732305,2,0,0,0,0
732306,2,0,0,0,0
732307,3,0,0,0,0
732308,1,0,0,0,0
732309,2,0,0,0,0
732310,1,0,0,0,1
732311,2,0,1,0,0
732312,1,0,0,0,0
732313,1,0,0,0,0
732314,2,0,0,0,0
732315,1,0,0,0,1
732316,1,0,0,0,1
732317,1,0,0,0,1
732318,2,0,0,0,0
732319,1,0,1,0,0
732320,1,0,1,0,0
732321,2,0,0,0,0
732322,1,0,0,0,1
732323,1,0,0,0,1
732324,3,0,0,0,0
732325,1,0,0,0,0
732326,0,0,1,0,0
732327,1,0,0,0,1
732328,4,0,0,0,0
732329,2,0,0,0,0
732330,1,0,0,0,0
732331,1,0,0,0,1
732332,1,0,1,0,0
732333,1,0,0,0,1
732334,2,0,0,0,0
732335,1,0,1,0,0
732336,0,0,0,0,1
732337,2,0,0,0,0
732338,0,1,0,0,0
732339,1,0,0,0,0
732340,1,0,0,0,0
732341,1,0,0,0,1
732342,2,0,0,0,0
732343,1,0,0,0,0
732344,1,0,1,0,0
732345,1,0,0,0,0
732346,1,0,0,0,1
732347,2,0,0,0,0
732348,1,0,1,0,0
732349,1,0,0,0,0
732350,1,0,0,0,0
732351,1,0,0,0,1
732352,1,0,0,0,0
732353,1,0,0,0,0
732354,1,0,1,0,0
732355,1,0,0,0,0
732356,2,0,0,0,0
732357,3,0,0,0,0
732358,1,0,1,0,0
732359,0,0,2,0,1
