id,lat,lon,severity,time_of_day_Night,time_of_day_Morning,time_of_day_Afternoon,time_of_day_Evening,month,day_of_week,risk_level_encoded
353404,51.57191,0.086538,0,0,0,1,0,4,5,0
353405,51.606293,-0.067582,0,0,0,0,1,4,1,1
353406,51.516768,-0.046121,0,0,0,1,0,5,3,2
353407,51.58427,0.032541,0,0,1,0,0,5,3,0
353408,51.516012,-0.025168,0,1,0,0,0,5,3,2
353409,51.523275,-0.441708,0,0,1,0,0,5,3,1
353410,51.543278,-0.165262,0,0,0,1,0,5,3,2
353411,51.617778,-0.087953,0,0,0,1,0,5,3,1
353412,51.506788,-0.245896,0,0,0,1,0,4,6,0
353413,51.480216,-0.19206,0,0,0,1,0,5,3,0
353414,51.536414,0.034964,1,0,0,1,0,5,3,2
353415,51.488977,-0.110617,0,0,0,1,0,5,2,2
353416,51.486161,0.012633,0,0,0,1,0,5,3,0
353417,51.521168,-0.049551,0,0,0,1,0,5,3,2
353418,51.534048,-0.139333,0,0,0,1,0,5,2,2
353419,51.460836,-0.167073,0,0,0,1,0,5,3,2
353420,51.492085,-0.43119,0,0,0,1,0,5,3,1
353421,51.519798,-0.125457,0,0,1,0,0,5,2,2
353422,51.4717,0.023141,0,0,0,0,1,5,3,0
353423,51.535442,-0.132572,0,0,0,1,0,5,3,2
353424,51.531471,-0.11314,0,0,0,0,1,5,2,1
353425,51.346808,0.136509,0,0,0,0,1,5,3,1
353426,51.502087,-0.190374,0,0,0,0,1,5,3,1
353427,51.507294,-0.127411,0,0,0,0,1,5,3,2
353428,51.590076,-0.024686,1,0,0,1,0,5,3,0
353429,51.590484,0.080257,0,0,0,0,1,4,0,0
353430,51.46715,-0.217887,0,0,0,0,1,5,3,2
353431,51.477218,-0.146342,0,0,0,0,1,5,3,2
353432,51.597678,0.152061,0,0,0,0,1,5,3,0
353433,51.552119,-0.084909,0,0,0,1,0,4,0,2
353434,51.556103,-0.117185,0,0,0,0,1,5,3,1
353435,51.509569,-0.047467,0,0,0,1,0,5,3,2
726720,51.570527,-0.108248,0,0,1,0,0,6,0,1
726721,51.550563,0.005478,0,0,1,0,0,6,1,0
726722,51.567288,-0.32147,0,0,0,1,0,5,4,1
726723,51.531087,-0.066371,0,0,1,0,0,6,1,2
726724,51.458538,-0.055173,0,0,1,0,0,6,1,2
726725,51.454652,-0.015942,0,0,0,0,1,5,4,1
726726,51.52853,-0.351801,1,0,1,0,0,6,1,2
726727,51.501401,-0.11042,0,0,1,0,0,6,1,2
726728,51.41633,-0.192454,0,0,0,1,0,6,0,1
726729,51.434488,-0.140288,0,0,0,0,1,5,4,2
726730,51.615296,-0.086887,0,0,0,0,1,6,6,1
726731,51.510502,0.195191,0,0,1,0,0,6,1,0
726732,51.548043,0.005641,0,0,1,0,0,6,1,2
726733,51.563287,0.012877,0,0,1,0,0,6,1,0
726734,51.430377,-0.129464,1,0,1,0,0,5,3,2
726735,51.483244,-0.166995,0,0,1,0,0,6,1,1
726736,51.382955,-0.066628,0,0,0,1,0,6,5,2
726737,51.489118,-0.396679,1,0,1,0,0,6,1,1
726738,51.460358,-0.066266,0,0,1,0,0,5,2,2
726739,51.499123,-0.096899,0,0,1,0,0,6,1,2
726740,51.546311,-0.001934,0,0,0,1,0,5,6,2
726741,51.489744,-0.127626,0,0,1,0,0,5,1,2
726742,51.55459,-0.06836,0,0,0,1,0,6,1,2
726743,51.465592,-0.417702,0,0,0,1,0,6,1,1
726744,51.483959,-0.206833,0,0,0,1,0,6,0,0
726745,51.570509,-0.07288,0,0,0,1,0,6,1,2
726746,51.580044,-0.040464,0,0,1,0,0,6,1,0
726747,51.616384,-0.090192,0,0,0,0,1,6,0,1
726748,51.517223,0.023572,1,0,0,1,0,6,1,2
726749,51.432976,-0.16357,0,0,0,0,1,6,0,2
726750,51.552358,-0.210564,0,0,0,1,0,6,1,1
726751,51.448873,-0.148051,0,0,0,1,0,6,1,2
726752,51.504426,-0.21982,0,0,0,1,0,6,1,0
726753,51.564541,0.129819,0,0,0,1,0,6,1,0
726754,51.554658,-0.152369,0,0,0,1,0,5,3,2
726755,51.567366,-0.138262,0,0,0,1,0,6,0,1
726756,51.483406,-0.232031,0,0,1,0,0,6,1,0
726757,51.510557,-0.354582,0,0,0,1,0,6,1,2
726758,51.474122,-0.092943,0,0,1,0,0,5,0,2
726759,51.492483,-0.193332,0,0,1,0,0,6,1,1
726760,51.56278,0.090708,0,0,0,0,1,6,0,0
726761,51.500027,-0.237612,0,0,0,1,0,6,1,0
726762,51.52844,-0.357585,0,0,1,0,0,6,1,2
726763,51.546162,-0.147363,0,0,0,0,1,6,0,2
726764,51.486847,-0.151324,0,0,0,1,0,6,1,1
726765,51.467551,-0.172102,2,0,0,1,0,6,1,2
726766,51.517015,-0.126292,0,0,0,1,0,6,5,2
726767,51.570721,-0.231906,0,0,0,1,0,6,1,2
726768,51.529879,0.09207,0,0,0,1,0,6,1,0
726769,51.375071,-0.303652,0,0,0,1,0,6,0,0
726770,51.574912,-0.085812,1,0,0,1,0,6,0,2
726771,51.531454,-0.126103,0,0,1,0,0,6,1,2
726772,51.603645,-0.270772,0,0,1,0,0,5,2,2
726773,51.34932,-0.043229,0,0,0,1,0,6,1,2
726774,51.549727,0.045078,0,0,0,1,0,6,1,2
726775,51.366494,-0.098812,0,0,0,1,0,6,1,2
349310,51.474034,-0.100809,0,0,1,0,0,2,2,2
349311,51.497824,0.157295,0,0,0,0,1,2,2,0
349312,51.582974,-0.225138,0,0,0,1,0,2,1,2
349313,51.325366,-0.068879,0,0,0,0,1,2,1,2
349314,51.451713,-0.017106,0,0,0,1,0,2,2,1
349315,51.377215,0.010437,0,0,0,0,1,2,2,1
349316,51.405755,0.090799,0,0,0,1,0,2,6,1
349317,51.443804,-0.42506,0,0,1,0,0,2,2,1
349318,51.547129,-0.231595,0,0,0,0,1,2,1,1
349319,51.375419,-0.043883,1,0,1,0,0,2,2,2
349320,51.493217,-0.186706,0,1,0,0,0,2,3,1
349321,51.573996,0.182952,0,0,0,1,0,2,1,0
349322,51.403297,-0.194017,0,0,0,1,0,2,2,1
349323,51.42355,-0.172636,1,0,0,1,0,2,2,2
349324,51.6463,-0.150727,0,0,0,1,0,2,4,1
349325,51.347924,-0.022207,1,0,0,1,0,2,2,2
349326,51.557469,-0.055889,0,0,0,1,0,2,2,2
349327,51.508946,-0.273726,0,0,0,1,0,2,2,2
349328,51.570917,-0.09562,0,0,0,1,0,2,2,2
349329,51.551006,-0.004093,0,0,1,0,0,2,3,0
349330,51.593205,-0.258623,1,0,0,1,0,2,2,2
349331,51.57527,-0.135457,0,0,0,1,0,2,2,1
349332,51.595628,-0.145048,0,0,0,1,0,2,2,1
349333,51.562932,0.209966,0,0,0,1,0,2,2,0
349334,51.383996,-0.190336,0,0,0,1,0,2,2,0
349335,51.570124,-0.195104,0,0,0,1,0,2,0,2
349336,51.481503,-0.199124,0,0,0,0,1,2,2,0
349337,51.477189,-0.100736,0,0,1,0,0,2,4,2
349338,51.589881,-0.344601,1,0,0,0,1,2,2,0
349339,51.491262,-0.103435,1,0,0,0,1,2,2,2
349340,51.428062,-0.167939,0,0,0,1,0,2,2,2
349341,51.474821,-0.267109,0,0,0,1,0,2,3,1
349342,51.474606,-0.392148,0,0,1,0,0,2,2,1
349343,51.368549,-0.133723,0,0,0,1,0,2,2,0
349344,51.472419,-0.348064,0,0,0,0,1,2,2,1
349345,51.544784,-0.103388,1,1,0,0,0,2,2,1
349346,51.543089,0.147811,0,0,0,1,0,2,2,0
349347,51.396346,0.000825,0,0,1,0,0,2,3,1
349348,51.546837,0.076477,0,0,0,1,0,2,2,0
349349,51.403787,-0.275489,0,0,1,0,0,2,2,0
349350,51.463678,-0.012556,0,0,0,1,0,2,2,1
349351,51.374911,-0.204229,0,0,0,0,1,2,2,0
349352,51.542894,-0.04842,0,0,0,0,1,2,2,2
349353,51.429699,-0.16619,0,0,0,1,0,2,3,2
349354,51.578006,-0.073213,0,0,0,0,1,2,2,1
349355,51.511327,-0.011305,0,0,0,0,1,2,2,2
349356,51.502242,-0.09236,0,0,0,0,1,2,2,2
349357,51.567786,-0.348968,0,0,0,0,1,2,2,0
349358,51.51485,-0.028274,0,0,0,0,1,2,3,2
349359,51.454521,-0.119827,0,0,0,0,1,2,2,2
349360,51.451876,-0.161113,0,0,0,1,0,2,3,2
349361,51.490166,0.15761,0,0,0,0,1,2,3,0
349362,51.388006,-0.271253,0,0,0,0,1,2,2,0
349363,51.495324,-0.177575,0,1,0,0,0,2,3,1
349364,51.571026,-0.231895,0,0,1,0,0,2,3,2
349365,51.516859,-0.157287,0,0,0,1,0,2,3,2
349366,51.515913,-0.375576,0,0,1,0,0,2,3,2
722424,51.52468,-0.138951,0,0,0,1,0,3,4,2
722425,51.586725,-0.046889,0,0,0,1,0,3,4,0
722426,51.548837,-0.113258,0,0,0,1,0,3,4,1
722427,51.388268,0.015621,0,0,0,1,0,3,4,1
722428,51.583717,-0.23325,0,0,0,1,0,3,4,2
722429,51.494985,-0.445021,0,0,0,1,0,3,4,1
722430,51.516504,-0.130363,1,0,0,1,0,3,4,2
722431,51.402427,-0.060257,1,0,0,1,0,3,4,1
722432,51.498764,-0.165235,1,0,0,1,0,3,4,1
722433,51.507228,-0.126117,1,0,0,0,1,3,4,2
722434,51.422607,-0.101489,1,0,0,1,0,3,4,2
722435,51.637478,-0.110073,0,0,0,1,0,3,4,1
722436,51.456278,0.195511,0,1,0,0,0,3,4,0
722437,51.50065,-0.153589,0,0,0,0,1,3,4,2
722438,51.55139,-0.051576,0,0,0,0,1,3,4,2
722439,51.554393,0.063637,0,0,0,1,0,3,4,2
722440,51.387682,-0.080083,0,0,0,1,0,3,4,2
722441,51.469399,-0.357733,0,0,0,0,1,3,4,1
722442,51.364559,-0.11817,1,0,0,1,0,3,4,2
722443,51.400296,0.103849,0,0,0,0,1,3,4,1
722444,51.557668,-0.335471,0,0,1,0,0,3,4,0
722445,51.503124,-0.152509,0,0,0,0,1,3,4,2
722446,51.52591,-0.178358,0,0,0,1,0,3,4,2
722447,51.575283,-0.411948,0,0,0,0,1,3,4,1
722448,51.652266,-0.079837,1,0,0,0,1,3,4,1
722449,51.500627,-0.284702,0,1,0,0,0,3,5,2
722450,51.504572,-0.467705,0,0,0,0,1,3,4,1
722451,51.373953,-0.105672,0,0,0,1,0,3,4,2
722452,51.534607,0.087615,0,0,0,0,1,3,4,0
722453,51.549196,0.092509,1,0,0,0,1,3,4,0
722454,51.630128,-0.177509,0,0,0,0,1,3,4,2
722455,51.495982,-0.142137,0,0,1,0,0,3,4,2
722456,51.482417,-0.094268,0,0,0,1,0,3,5,2
722457,51.526498,-0.179113,1,1,0,0,0,3,5,2
722458,51.538077,0.051506,1,1,0,0,0,3,5,2
722459,51.593353,-0.098421,1,0,0,0,1,3,4,1
722460,51.618298,-0.176582,0,0,0,0,1,3,2,2
722461,51.388502,-0.067659,0,0,1,0,0,3,5,2
722462,51.508666,-0.125482,0,0,1,0,0,3,5,2
722463,51.590858,0.191094,0,0,0,0,1,3,4,0
722464,51.592639,0.21314,0,0,0,0,1,3,4,0
722465,51.457849,-0.183746,0,0,0,1,0,3,5,2
722466,51.499714,-0.108977,0,0,1,0,0,3,4,2
722467,51.592614,-0.199165,0,0,0,1,0,3,4,2
722468,51.587685,-0.063593,0,0,1,0,0,3,5,1
722469,51.506762,-0.127318,0,0,0,1,0,3,5,2
722470,51.543752,0.035465,0,0,1,0,0,3,5,2
722471,51.536405,-0.150254,0,0,1,0,0,3,5,2
722472,51.594827,-0.110617,0,0,1,0,0,3,5,1
722473,51.481235,-0.449031,0,0,0,1,0,3,5,1
722474,51.59496,-0.260563,1,0,0,1,0,3,5,2
722475,51.569937,0.057212,0,0,1,0,0,3,5,0
722476,51.549442,-0.059376,0,0,0,1,0,3,5,2
722477,51.501587,-0.315571,0,0,0,1,0,3,5,2
722478,51.548951,0.101181,0,0,0,1,0,3,5,0
722479,51.621875,-0.292485,0,0,0,1,0,3,5,2
351174,51.5565,-0.116115,0,0,1,0,0,3,3,1
351175,51.612051,0.218547,0,0,0,1,0,3,4,0
351176,51.529935,-0.167701,0,0,1,0,0,3,3,2
351177,51.510693,-0.156901,0,0,1,0,0,3,3,2
351178,51.560898,-0.091696,0,0,1,0,0,3,3,2
351179,51.496319,-0.099753,0,0,0,1,0,3,1,2
351180,51.459474,-0.130938,0,0,0,0,1,3,2,2
351181,51.510051,-0.135051,0,0,0,1,0,3,6,2
351182,51.423904,-0.197879,0,0,0,1,0,3,1,1
351183,51.500909,-0.021686,0,0,0,1,0,3,3,2
351184,51.534095,-0.201173,0,0,0,0,1,3,1,1
351185,51.5403,0.127634,0,0,0,1,0,3,3,0
351186,51.501898,-0.02598,0,0,0,1,0,3,6,2
351187,51.340072,-0.094822,0,0,1,0,0,3,3,2
351188,51.378045,-0.103506,0,0,0,1,0,3,2,2
351189,51.510244,-0.132536,0,0,0,1,0,3,2,2
351190,51.471784,-0.12302,1,0,0,1,0,2,6,2
351191,51.389198,0.075657,0,1,0,0,0,3,4,1
351192,51.608096,-0.429433,0,0,0,1,0,3,0,1
351193,51.594714,-0.320834,0,0,0,1,0,3,2,0
351194,51.53153,-0.010612,0,0,0,1,0,3,2,2
351195,51.517336,-0.031683,0,0,0,1,0,3,5,2
351196,51.526505,-0.193543,0,0,0,1,0,3,3,2
351197,51.521724,-0.291549,0,0,1,0,0,2,0,2
351198,51.542336,-0.11719,0,0,1,0,0,3,3,1
351199,51.490844,-0.081643,0,0,0,1,0,3,3,2
351200,51.543599,-0.376147,0,0,0,1,0,3,3,2
351201,51.510084,-0.04057,0,0,0,1,0,3,3,2
351202,51.516942,-0.199153,0,0,0,1,0,3,2,2
351203,51.560973,0.013612,0,0,0,1,0,3,2,0
351204,51.545721,-0.050809,0,0,0,0,1,3,1,2
351205,51.582467,-0.099727,0,0,0,1,0,3,3,1
351206,51.498492,-0.062232,0,0,0,1,0,3,3,2
351207,51.504926,-0.089871,0,0,0,0,1,3,2,2
351208,51.474917,-0.214201,1,0,0,1,0,3,3,0
351209,51.585137,0.003002,0,0,0,0,1,3,3,0
351210,51.507184,-0.132373,1,0,0,0,1,3,3,2
351211,51.605525,-0.304117,0,0,0,0,1,3,3,0
351212,51.465552,-0.038419,0,0,0,1,0,3,3,1
351213,51.516867,-0.049893,1,0,0,0,1,3,3,2
351214,51.637054,-0.13921,1,0,0,1,0,3,3,1
351215,51.524907,-0.11654,0,0,0,0,1,3,3,2
351216,51.575168,0.044503,0,0,0,1,0,3,3,0
351217,51.408478,-0.038619,0,0,0,1,0,3,3,1
351218,51.548164,-0.222728,0,0,0,0,1,3,3,1
351219,51.541413,-0.304944,1,0,0,1,0,3,3,1
351220,51.358743,-0.213049,0,0,0,0,1,3,3,0
351221,51.613747,-0.250427,0,0,0,1,0,3,3,2
351222,51.536171,-0.00692,0,0,0,0,1,3,3,2
351223,51.550424,-0.075835,0,0,0,1,0,3,3,2
351224,51.602386,-0.120426,0,0,0,0,1,3,3,1
351225,51.548268,-0.057435,0,0,0,0,1,3,3,2
351226,51.525067,-0.088595,0,0,0,0,1,3,3,1
351227,51.464177,-0.163369,0,0,0,0,1,3,3,2
351228,51.471535,0.173506,0,0,0,0,1,3,3,0
351229,51.569557,-0.008303,0,0,0,0,1,3,3,0
351230,51.484161,-0.117053,1,1,0,0,0,3,4,2
355848,51.473281,-0.122181,0,0,0,1,0,6,4,2
355849,51.412652,-0.35994,0,0,1,0,0,6,4,0
355850,51.571851,-0.020599,0,0,1,0,0,6,4,0
355851,51.565137,0.196942,0,0,1,0,0,6,4,0
355852,51.465097,-0.241535,1,0,0,1,0,6,4,0
355853,51.351912,-0.182898,0,0,1,0,0,5,3,0
355854,51.57324,-0.199484,0,0,0,1,0,6,4,2
355855,51.511637,-0.142653,0,0,0,1,0,6,4,2
355856,51.433612,-0.017703,0,0,0,1,0,6,3,1
355857,51.405478,-0.098791,0,0,0,0,1,5,0,2
355858,51.536659,0.034817,0,0,0,1,0,6,3,2
355859,51.520252,-0.142101,0,0,0,1,0,6,4,2
355860,51.401891,-0.236944,0,0,1,0,0,6,1,1
355861,51.576437,0.066021,0,0,0,1,0,6,4,0
355862,51.605332,-0.070929,0,0,0,1,0,6,4,1
355863,51.596108,0.02712,0,0,0,1,0,6,4,0
355864,51.587883,-0.436207,0,0,0,0,1,6,3,1
355865,51.460825,0.155449,0,0,0,1,0,6,4,0
355866,51.371646,-0.208869,0,0,0,1,0,6,4,0
355867,51.432706,-0.017282,0,0,0,1,0,6,4,1
355868,51.641235,-0.011421,0,0,0,1,0,6,4,0
355869,51.631703,0.004951,0,0,0,1,0,6,3,0
355870,51.620999,-0.253124,0,0,0,1,0,6,4,2
355871,51.507191,-0.011903,0,0,0,0,1,6,4,2
355872,51.518071,-0.026232,0,0,0,0,1,6,3,2
355873,51.39312,-0.092634,0,0,0,1,0,6,4,2
355874,51.649414,-0.193677,0,0,0,0,1,6,4,2
355875,51.53058,-0.454852,0,0,0,1,0,6,4,1
355876,51.55561,-0.074578,1,0,1,0,0,6,5,2
355877,51.454766,-0.167633,0,0,1,0,0,6,4,2
355878,51.609829,-0.045955,0,0,0,1,0,6,4,1
355879,51.540764,-0.196858,0,0,0,1,0,6,4,2
355880,51.543612,-0.247711,0,0,0,1,0,6,3,1
355881,51.503577,-0.380236,0,0,0,0,1,4,5,2
355882,51.571372,-0.094287,0,0,0,0,1,6,4,2
355883,51.461167,-0.115941,0,0,0,1,0,6,4,2
355884,51.563411,-0.444001,1,0,0,0,1,6,4,1
355885,51.471618,-0.06304,1,0,0,0,1,6,4,2
355886,51.592715,-0.234258,0,0,0,1,0,6,4,2
355887,51.558067,-0.111809,0,0,0,1,0,6,4,1
355888,51.545931,0.03637,0,0,0,1,0,6,4,2
355889,51.516258,-0.124492,0,0,0,0,1,6,4,2
355890,51.50104,-0.090912,0,0,0,0,1,6,4,2
355891,51.562805,-0.301162,0,0,0,0,1,6,4,1
355892,51.594942,0.17948,0,0,0,0,1,6,4,0
355893,51.660152,-0.046017,0,0,0,0,1,6,4,1
355894,51.452741,-0.202415,1,0,0,0,1,6,4,2
355895,51.481535,-0.467081,0,0,0,0,1,6,4,1
355896,51.550175,-0.363394,0,0,0,1,0,6,4,2
355897,51.523752,-0.216947,0,0,0,1,0,6,4,1
355898,51.588799,-0.204946,0,0,0,1,0,6,4,2
355899,51.326055,0.07889,0,0,0,1,0,6,3,1
355900,51.606067,0.167289,1,0,0,0,1,6,3,0
355901,51.543442,-0.076158,0,0,0,0,1,6,4,2
355902,51.426067,-0.165688,0,0,0,0,1,6,4,2
355903,51.485268,0.157408,0,1,0,0,0,6,4,0
355904,51.532692,-0.372326,0,0,0,0,1,6,3,2
360594,51.460553,-0.16969,0,0,0,0,1,8,0,2
360595,51.378719,-0.241815,1,0,0,0,1,8,0,0
360596,51.448155,0.15642,0,0,0,0,1,8,0,0
360597,51.498867,-0.054984,0,0,1,0,0,8,0,2
360598,51.557166,0.068566,0,0,0,1,0,8,0,0
360599,51.555568,-0.193517,0,0,0,0,1,8,0,2
360600,51.519239,-0.169197,0,1,0,0,0,8,1,2
360601,51.474494,-0.093115,0,0,0,0,1,8,0,2
360602,51.546305,-0.037818,0,0,1,0,0,8,4,2
360603,51.378069,-0.170582,1,0,1,0,0,8,1,0
360604,51.400416,-0.117806,0,0,1,0,0,8,1,2
360605,51.484529,-0.175586,0,0,0,0,1,8,0,1
360606,51.488154,-0.222499,0,0,1,0,0,8,1,0
360607,51.404807,-0.2654,1,0,1,0,0,8,1,0
360608,51.575124,-0.012577,0,0,0,1,0,8,0,0
360609,51.376858,-0.03691,0,0,0,1,0,8,5,2
360610,51.55499,-0.213302,0,1,0,0,0,8,5,1
360611,51.604021,-0.092473,0,0,1,0,0,8,1,1
360612,51.577271,0.02175,0,0,0,1,0,7,3,0
360613,51.617204,-0.0875,0,0,1,0,0,8,1,1
360614,51.438886,-0.12621,0,0,0,1,0,8,1,2
360615,51.571014,-0.148921,1,0,1,0,0,8,1,2
360616,51.516969,-0.213219,0,0,1,0,0,8,1,1
360617,51.499107,-0.429796,0,0,0,1,0,8,1,1
360618,51.624001,-0.074226,0,0,0,1,0,8,1,1
360619,51.413666,-0.204566,0,0,1,0,0,8,1,1
360620,51.605342,-0.085804,1,0,0,1,0,8,1,1
360621,51.464555,-0.161669,0,0,0,1,0,8,0,2
360622,51.429782,-0.173279,0,0,0,1,0,8,1,2
360623,51.528348,-0.09186,0,0,0,1,0,8,1,1
360624,51.487263,-0.371668,0,0,0,1,0,8,1,1
360625,51.647615,-0.132129,0,0,1,0,0,7,0,1
360626,51.510365,-0.116448,0,0,0,1,0,8,1,2
360627,51.445608,0.10406,1,0,0,1,0,8,1,0
360628,51.556039,-0.055373,0,0,1,0,0,8,1,2
360629,51.550258,0.142783,0,0,0,1,0,8,1,0
360630,51.470864,-0.062079,0,0,0,0,1,8,0,2
360631,51.441354,-0.332436,1,0,0,1,0,8,1,0
360632,51.392323,-0.023398,0,0,0,1,0,8,1,1
360633,51.529163,0.250704,0,0,0,1,0,8,1,0
360634,51.528953,-0.126032,1,0,0,0,1,8,1,2
360635,51.550307,0.067923,0,0,0,0,1,8,4,2
360636,51.506572,-0.264651,0,0,0,1,0,8,1,2
360637,51.533586,0.052761,0,0,1,0,0,8,1,2
360638,51.59958,-0.026757,0,0,0,0,1,8,1,0
360639,51.488153,-0.138408,0,0,0,0,1,8,1,2
360640,51.498497,-0.061987,0,0,0,0,1,8,1,2
360641,51.621443,-0.27768,0,0,0,1,0,8,1,2
360642,51.492902,-0.157806,0,0,0,1,0,8,1,1
360643,51.585798,-0.231162,0,0,0,1,0,8,1,2
360644,51.404441,0.103895,1,0,0,0,1,8,1,1
360645,51.54318,-0.042928,0,0,1,0,0,8,1,2
360646,51.489293,0.085544,0,0,0,0,1,8,1,0
360647,51.512774,-0.039057,1,1,0,0,0,8,2,2
360648,51.598734,-0.122049,0,0,0,0,1,8,1,1
360649,51.502119,-0.190127,0,0,0,0,1,8,1,1
360650,51.49632,-0.204807,2,0,0,0,1,8,1,1
370033,51.451977,-0.016735,0,0,0,1,0,12,3,1
370034,51.408157,-0.301983,0,0,1,0,0,12,3,0
370035,51.492826,0.087175,0,0,0,1,0,12,3,0
370036,51.357974,-0.215162,0,0,0,1,0,12,3,0
370037,51.40387,0.103639,0,0,0,1,0,12,3,1
370038,51.495524,-0.137676,1,0,0,0,1,12,2,2
370039,51.69036,-0.098221,0,0,0,1,0,12,3,1
370040,51.492579,-0.178563,1,0,0,1,0,12,3,1
370041,51.549583,-0.05973,0,0,0,0,1,12,3,2
370042,51.529818,0.092413,0,0,0,0,1,12,3,0
370043,51.594667,-0.279083,1,0,0,1,0,12,3,1
370044,51.553492,-0.189517,0,0,0,0,1,12,3,2
370045,51.468317,-0.144197,1,0,0,1,0,12,3,2
370046,51.622906,-0.095885,0,0,0,0,1,12,2,1
370047,51.448082,-0.189487,0,0,0,0,1,12,3,2
370048,51.598524,0.00375,0,0,0,1,0,12,3,0
370049,51.445741,0.131064,0,0,0,1,0,12,3,0
370050,51.554385,-0.254379,1,0,0,1,0,12,3,1
370051,51.426958,-0.13215,1,0,0,1,0,12,2,2
370052,51.601084,-0.016757,0,0,0,0,1,12,3,0
370053,51.437975,0.017507,1,0,0,0,1,12,3,1
370054,51.51982,-0.170096,0,0,0,0,1,12,3,2
370055,51.526303,-0.029105,0,0,0,0,1,11,4,2
370056,51.35974,-0.144768,0,0,0,1,0,12,3,0
370057,51.537206,-0.476098,0,0,0,0,1,12,3,1
370058,51.556224,-0.245048,0,0,0,0,1,12,3,1
370059,51.577752,-0.073093,0,0,0,1,0,12,3,1
370060,51.519187,0.190982,0,0,0,1,0,12,1,0
370061,51.62324,-0.148198,0,0,0,1,0,12,3,2
370062,51.502028,-0.140609,0,0,0,0,1,12,3,2
370063,51.505941,-0.144672,0,0,0,0,1,12,2,2
370064,51.494444,-0.233505,1,1,0,0,0,12,4,0
370065,51.583805,-0.072087,0,1,0,0,0,12,4,1
370066,51.446202,-0.072132,0,0,1,0,0,12,2,2
370067,51.581805,-0.21329,0,0,1,0,0,12,4,2
370068,51.381414,-0.063172,0,0,1,0,0,12,4,2
370069,51.473411,-0.121844,1,0,1,0,0,12,4,2
370070,51.527713,-0.138525,0,0,1,0,0,12,4,2
370071,51.513798,-0.142263,0,0,0,1,0,12,3,2
370072,51.459715,-0.182895,0,0,1,0,0,12,4,2
370073,51.528595,-0.20139,0,0,0,0,1,12,3,2
370074,51.491164,-0.166865,0,0,0,1,0,12,2,1
370075,51.483219,-0.327108,0,0,0,1,0,12,2,1
370076,51.538342,0.075817,0,0,1,0,0,11,4,0
370077,51.399385,-0.030469,0,0,0,0,1,12,0,1
370078,51.532303,-0.367654,0,0,1,0,0,12,4,2
370079,51.47586,-0.097522,0,0,0,0,1,12,6,2
370080,51.45214,-0.405761,0,0,1,0,0,12,4,1
370081,51.467439,-0.378449,0,0,1,0,0,12,4,1
370082,51.388119,-0.127638,0,0,0,0,1,11,6,2
370083,51.665366,-0.032996,0,0,1,0,0,11,4,1
370084,51.615712,-0.087043,0,0,1,0,0,12,4,1
370085,51.616762,-0.24514,0,0,0,1,0,12,2,2
370086,51.526799,-0.130229,0,0,0,0,1,12,1,2
370087,51.411197,-0.018989,0,0,1,0,0,12,4,1
370088,51.529762,-0.014524,0,0,0,1,0,12,4,2
719823,51.604909,-0.096754,0,0,1,0,0,2,0,1
719824,51.490387,-0.176994,0,1,0,0,0,2,1,1
719825,51.586132,-0.230644,0,0,0,1,0,2,6,2
719826,51.467984,0.028966,0,0,0,1,0,2,0,0
719827,51.618206,-0.063074,0,0,0,1,0,1,3,1
719828,51.494494,-0.119868,0,0,1,0,0,2,0,2
719829,51.542545,-0.377324,0,0,1,0,0,2,0,2
719830,51.492234,-0.12084,0,0,0,0,1,2,0,2
719831,51.468177,-0.190463,1,0,0,0,1,4,2,0
719832,51.499599,-0.195846,0,0,0,1,0,2,0,1
719833,51.55349,0.084685,0,0,0,1,0,2,0,0
719834,51.459617,-0.156469,0,1,0,0,0,2,1,2
719835,51.578899,-0.33865,1,0,1,0,0,2,0,0
719836,51.484015,-0.407559,0,0,0,0,1,2,0,1
719837,51.454384,-0.119703,0,0,0,1,0,2,0,2
719838,51.490073,-0.044194,0,0,1,0,0,1,2,1
719839,51.552132,0.13224,0,0,0,1,0,2,0,0
719840,51.441425,-0.172527,0,0,1,0,0,2,1,2
719841,51.617944,-0.108227,0,0,1,0,0,2,0,1
719842,51.686237,-0.143487,0,0,0,1,0,2,0,1
719843,51.514987,-0.072731,0,0,0,1,0,2,0,2
719844,51.551154,-0.021353,0,0,0,1,0,2,0,2
719845,51.485921,0.068278,0,0,0,1,0,2,6,0
719846,51.507721,-0.022515,0,0,0,1,0,2,0,2
719847,51.469114,-0.210468,0,0,0,1,0,2,0,0
719848,51.485647,-0.118893,0,0,1,0,0,2,1,2
719849,51.433424,-0.184844,1,0,0,1,0,2,1,2
719850,51.563314,0.080907,0,0,0,0,1,2,0,0
719851,51.575716,-0.08497,0,0,0,0,1,2,0,1
719852,51.508393,-0.340769,0,0,0,0,1,2,0,2
719853,51.485637,-0.373109,0,0,0,1,0,2,0,1
719854,51.48168,-0.347326,1,0,0,1,0,2,0,1
719855,51.502189,-0.141164,0,0,0,0,1,2,1,2
719856,51.455754,-0.320685,0,0,0,0,1,2,0,0
719857,51.479428,-0.056819,0,0,0,1,0,2,1,2
719858,51.50675,-0.245768,0,0,0,0,1,2,0,0
719859,51.51603,-0.3756,0,0,0,0,1,2,0,2
719860,51.506393,-0.274428,0,0,0,0,1,2,0,2
719861,51.527661,-0.174107,0,0,0,0,1,2,0,2
